Gene	Tissue	Target	Mut_Gain	NoMut_Gain	Mut_WT	NoMut_WT
EEF1A1_IL6ST	LIHC	WithSecondM	1	2	1	7
EEF1A1_IL6ST	LIHC	WOSecondM	2	60	9	187
EEF1A1_CTNNB1	LIHC	WithSecondM	1	17	4	47
EEF1A1_CTNNB1	LIHC	WOSecondM	2	45	6	147
EEF1A1_TSC2	LIHC	WithSecondM	1	1	1	6
EEF1A1_TSC2	LIHC	WOSecondM	2	61	9	188
EEF1A1_XPO1	LIHC	WithSecondM	1	2	1	2
EEF1A1_XPO1	LIHC	WOSecondM	2	60	9	192
EEF1A1_APOB	LIHC	WithSecondM	2	3	2	21
EEF1A1_APOB	LIHC	WOSecondM	1	59	8	173
EEF1A1_AXIN1	LIHC	WithSecondM	1	5	1	13
EEF1A1_AXIN1	LIHC	WOSecondM	2	57	9	181
EEF1A1_KEAP1	LIHC	WithSecondM	1	6	1	12
EEF1A1_KEAP1	LIHC	WOSecondM	2	56	9	182
EEF1A1_NFE2L2	LIHC	WithSecondM	1	1	1	6
EEF1A1_NFE2L2	LIHC	WOSecondM	2	61	9	188
EEF1A1_NRAS	LIHC	WithSecondM	1	2	1	3
EEF1A1_NRAS	LIHC	WOSecondM	2	60	9	191
EEF1A1_RB1	LIHC	WithSecondM	1	4	1	11
EEF1A1_RB1	LIHC	WOSecondM	2	58	9	183
EEF1A1_DHX9	LIHC	WithSecondM	1	3	1	4
EEF1A1_DHX9	LIHC	WOSecondM	2	59	9	190
EEF1A1_CDKN2A	LIHC	WithSecondM	1	1	2	8
EEF1A1_CDKN2A	LIHC	WOSecondM	2	61	8	186
EEF1A1_ARID2	LIHC	WithSecondM	1	5	1	9
EEF1A1_ARID2	LIHC	WOSecondM	2	57	9	185
EEF1A1_IDH1	LIHC	WithSecondM	1	2	1	2
EEF1A1_IDH1	LIHC	WOSecondM	2	60	9	192
EEF1A1_HIST1H1E	LIHC	WithSecondM	1	2	1	2
EEF1A1_HIST1H1E	LIHC	WOSecondM	2	60	9	192
EEF1A1_BRD7	LIHC	WithSecondM	1	2	1	5
EEF1A1_BRD7	LIHC	WOSecondM	2	60	9	189
EEF1A1_KRAS	LIHC	WithSecondM	1	2	1	5
EEF1A1_KRAS	LIHC	WOSecondM	2	60	9	189
EEF1A1_RPS6KA3	LIHC	WithSecondM	1	3	1	7
EEF1A1_RPS6KA3	LIHC	WOSecondM	2	59	9	187
EEF1A1_TP53	LIHC	WithSecondM	2	25	4	60
EEF1A1_TP53	LIHC	WOSecondM	1	37	6	134
EEF1A1_GNAS	LIHC	WithSecondM	1	2	1	3
EEF1A1_GNAS	LIHC	WOSecondM	2	60	9	191
EEF1A1_WHSC1	LIHC	WithSecondM	1	2	1	2
EEF1A1_WHSC1	LIHC	WOSecondM	2	60	9	192
EEF1A1_SMARCA4	LIHC	WithSecondM	1	3	1	3
EEF1A1_SMARCA4	LIHC	WOSecondM	2	59	9	191
EEF1A1_ALB	LIHC	WithSecondM	1	7	2	27
EEF1A1_ALB	LIHC	WOSecondM	2	55	8	167
EEF1A1_CREB3L3	LIHC	WithSecondM	1	1	1	3
EEF1A1_CREB3L3	LIHC	WOSecondM	2	61	9	191
EEF1A1_PIK3CA	LIHC	WithSecondM	1	2	1	6
EEF1A1_PIK3CA	LIHC	WOSecondM	2	60	9	188
EEF1A1_BAP1	LIHC	WithSecondM	1	3	1	10
EEF1A1_BAP1	LIHC	WOSecondM	2	59	9	184
EEF1A1_LZTR1	LIHC	WithSecondM	1	3	1	5
EEF1A1_LZTR1	LIHC	WOSecondM	2	59	9	189
EEF1A1_ARID1A	LIHC	WithSecondM	1	6	2	14
EEF1A1_ARID1A	LIHC	WOSecondM	2	56	8	180
CDKN1A_NUP133	LIHC	WithSecondM	1	4	1	6
CDKN1A_NUP133	LIHC	WOSecondM	3	127	2	203
CDKN1A_ACVR2A	LIHC	WithSecondM	1	5	1	7
CDKN1A_ACVR2A	LIHC	WOSecondM	3	126	2	202
CDKN1A_EEF1A1	LIHC	WithSecondM	1	2	1	10
CDKN1A_EEF1A1	LIHC	WOSecondM	3	129	2	199
CDKN1A_IL6ST	LIHC	WithSecondM	1	4	1	7
CDKN1A_IL6ST	LIHC	WOSecondM	3	127	2	202
CDKN1A_CTNNB1	LIHC	WithSecondM	1	42	1	47
CDKN1A_CTNNB1	LIHC	WOSecondM	3	89	2	162
CDKN1A_TSC2	LIHC	WithSecondM	1	7	1	7
CDKN1A_TSC2	LIHC	WOSecondM	3	124	2	202
CDKN1A_XPO1	LIHC	WithSecondM	1	4	1	2
CDKN1A_XPO1	LIHC	WOSecondM	3	127	2	207
CDKN1A_APOB	LIHC	WithSecondM	1	13	1	18
CDKN1A_APOB	LIHC	WOSecondM	3	118	2	191
CDKN1A_AXIN1	LIHC	WithSecondM	1	11	1	16
CDKN1A_AXIN1	LIHC	WOSecondM	3	120	2	193
CDKN1A_KEAP1	LIHC	WithSecondM	1	7	1	13
CDKN1A_KEAP1	LIHC	WOSecondM	3	124	2	196
CDKN1A_NFE2L2	LIHC	WithSecondM	1	5	1	7
CDKN1A_NFE2L2	LIHC	WOSecondM	3	126	2	202
CDKN1A_NRAS	LIHC	WithSecondM	1	4	1	3
CDKN1A_NRAS	LIHC	WOSecondM	3	127	2	206
CDKN1A_RB1	LIHC	WithSecondM	1	9	1	9
CDKN1A_RB1	LIHC	WOSecondM	3	122	2	200
CDKN1A_DHX9	LIHC	WithSecondM	1	7	1	6
CDKN1A_DHX9	LIHC	WOSecondM	3	124	2	203
CDKN1A_CDKN2A	LIHC	WithSecondM	1	3	1	7
CDKN1A_CDKN2A	LIHC	WOSecondM	3	128	2	202
CDKN1A_ARID2	LIHC	WithSecondM	2	11	1	9
CDKN1A_ARID2	LIHC	WOSecondM	2	120	2	200
CDKN1A_IDH1	LIHC	WithSecondM	1	5	1	3
CDKN1A_IDH1	LIHC	WOSecondM	3	126	2	206
CDKN1A_HIST1H1E	LIHC	WithSecondM	1	5	1	1
CDKN1A_HIST1H1E	LIHC	WOSecondM	3	126	2	208
CDKN1A_BRD7	LIHC	WithSecondM	1	6	1	5
CDKN1A_BRD7	LIHC	WOSecondM	3	125	2	204
CDKN1A_KRAS	LIHC	WithSecondM	1	2	1	5
CDKN1A_KRAS	LIHC	WOSecondM	3	129	2	204
CDKN1A_RPS6KA3	LIHC	WithSecondM	1	8	1	8
CDKN1A_RPS6KA3	LIHC	WOSecondM	3	123	2	201
CDKN1A_TP53	LIHC	WithSecondM	1	44	1	57
CDKN1A_TP53	LIHC	WOSecondM	3	87	2	152
CDKN1A_GNAS	LIHC	WithSecondM	1	4	1	3
CDKN1A_GNAS	LIHC	WOSecondM	3	127	2	206
CDKN1A_WHSC1	LIHC	WithSecondM	1	4	1	4
CDKN1A_WHSC1	LIHC	WOSecondM	3	127	2	205
CDKN1A_SMARCA4	LIHC	WithSecondM	1	9	1	2
CDKN1A_SMARCA4	LIHC	WOSecondM	3	122	2	207
CDKN1A_ALB	LIHC	WithSecondM	1	18	1	28
CDKN1A_ALB	LIHC	WOSecondM	3	113	2	181
CDKN1A_CREB3L3	LIHC	WithSecondM	1	6	1	2
CDKN1A_CREB3L3	LIHC	WOSecondM	3	125	2	207
CDKN1A_PIK3CA	LIHC	WithSecondM	1	4	1	8
CDKN1A_PIK3CA	LIHC	WOSecondM	3	127	2	201
CDKN1A_BAP1	LIHC	WithSecondM	1	12	1	8
CDKN1A_BAP1	LIHC	WOSecondM	3	119	2	201
CDKN1A_LZTR1	LIHC	WithSecondM	1	6	1	7
CDKN1A_LZTR1	LIHC	WOSecondM	3	125	2	202
CDKN1A_ARID1A	LIHC	WithSecondM	1	10	1	18
CDKN1A_ARID1A	LIHC	WOSecondM	3	121	2	191
IL6ST_NUP133	LIHC	WithSecondM	1	4	1	5
IL6ST_NUP133	LIHC	WOSecondM	5	96	6	211
IL6ST_ACVR2A	LIHC	WithSecondM	1	5	1	6
IL6ST_ACVR2A	LIHC	WOSecondM	5	95	6	210
IL6ST_EEF1A1	LIHC	WithSecondM	1	2	1	10
IL6ST_EEF1A1	LIHC	WOSecondM	5	98	6	206
IL6ST_CDKN1A	LIHC	WithSecondM	1	2	1	3
IL6ST_CDKN1A	LIHC	WOSecondM	5	98	6	213
IL6ST_CTNNB1	LIHC	WithSecondM	2	31	4	52
IL6ST_CTNNB1	LIHC	WOSecondM	4	69	3	164
IL6ST_TSC2	LIHC	WithSecondM	1	3	1	9
IL6ST_TSC2	LIHC	WOSecondM	5	97	6	207
IL6ST_XPO1	LIHC	WithSecondM	1	3	1	3
IL6ST_XPO1	LIHC	WOSecondM	5	97	6	213
IL6ST_APOB	LIHC	WithSecondM	1	10	1	21
IL6ST_APOB	LIHC	WOSecondM	5	90	6	195
IL6ST_AXIN1	LIHC	WithSecondM	1	5	1	17
IL6ST_AXIN1	LIHC	WOSecondM	5	95	6	199
IL6ST_KEAP1	LIHC	WithSecondM	1	5	2	13
IL6ST_KEAP1	LIHC	WOSecondM	5	95	5	203
IL6ST_NFE2L2	LIHC	WithSecondM	1	5	1	7
IL6ST_NFE2L2	LIHC	WOSecondM	5	95	6	209
IL6ST_NRAS	LIHC	WithSecondM	1	4	1	3
IL6ST_NRAS	LIHC	WOSecondM	5	96	6	213
IL6ST_RB1	LIHC	WithSecondM	1	5	1	13
IL6ST_RB1	LIHC	WOSecondM	5	95	6	203
IL6ST_DHX9	LIHC	WithSecondM	1	9	1	3
IL6ST_DHX9	LIHC	WOSecondM	5	91	6	213
IL6ST_CDKN2A	LIHC	WithSecondM	1	2	1	9
IL6ST_CDKN2A	LIHC	WOSecondM	5	98	6	207
IL6ST_ARID2	LIHC	WithSecondM	1	4	1	16
IL6ST_ARID2	LIHC	WOSecondM	5	96	6	200
IL6ST_IDH1	LIHC	WithSecondM	1	3	1	6
IL6ST_IDH1	LIHC	WOSecondM	5	97	6	210
IL6ST_HIST1H1E	LIHC	WithSecondM	1	3	1	3
IL6ST_HIST1H1E	LIHC	WOSecondM	5	97	6	213
IL6ST_BRD7	LIHC	WithSecondM	1	2	1	8
IL6ST_BRD7	LIHC	WOSecondM	5	98	6	208
IL6ST_KRAS	LIHC	WithSecondM	1	1	1	5
IL6ST_KRAS	LIHC	WOSecondM	5	99	6	211
IL6ST_RPS6KA3	LIHC	WithSecondM	1	8	1	8
IL6ST_RPS6KA3	LIHC	WOSecondM	5	92	6	208
IL6ST_TP53	LIHC	WithSecondM	2	29	1	57
IL6ST_TP53	LIHC	WOSecondM	4	71	6	159
IL6ST_GNAS	LIHC	WithSecondM	2	3	1	3
IL6ST_GNAS	LIHC	WOSecondM	4	97	6	213
IL6ST_WHSC1	LIHC	WithSecondM	1	5	1	2
IL6ST_WHSC1	LIHC	WOSecondM	5	95	6	214
IL6ST_SMARCA4	LIHC	WithSecondM	2	5	1	4
IL6ST_SMARCA4	LIHC	WOSecondM	4	95	6	212
IL6ST_ALB	LIHC	WithSecondM	2	15	1	29
IL6ST_ALB	LIHC	WOSecondM	4	85	6	187
IL6ST_CREB3L3	LIHC	WithSecondM	1	3	1	4
IL6ST_CREB3L3	LIHC	WOSecondM	5	97	6	212
IL6ST_PIK3CA	LIHC	WithSecondM	1	3	1	8
IL6ST_PIK3CA	LIHC	WOSecondM	5	97	6	208
IL6ST_BAP1	LIHC	WithSecondM	2	6	1	11
IL6ST_BAP1	LIHC	WOSecondM	4	94	6	205
IL6ST_LZTR1	LIHC	WithSecondM	1	6	1	6
IL6ST_LZTR1	LIHC	WOSecondM	5	94	6	210
IL6ST_ARID1A	LIHC	WithSecondM	1	12	1	14
IL6ST_ARID1A	LIHC	WOSecondM	5	88	6	202
CTNNB1_NUP133	LIHC	WithSecondM	2	1	4	4
CTNNB1_NUP133	LIHC	WOSecondM	15	26	66	195
CTNNB1_ACVR2A	LIHC	WithSecondM	2	1	2	4
CTNNB1_ACVR2A	LIHC	WOSecondM	15	26	68	195
CTNNB1_EEF1A1	LIHC	WithSecondM	1	1	3	8
CTNNB1_EEF1A1	LIHC	WOSecondM	16	26	67	191
CTNNB1_CDKN1A	LIHC	WithSecondM	1	1	1	4
CTNNB1_CDKN1A	LIHC	WOSecondM	16	26	69	195
CTNNB1_IL6ST	LIHC	WithSecondM	1	1	5	6
CTNNB1_IL6ST	LIHC	WOSecondM	16	26	65	193
CTNNB1_TSC2	LIHC	WithSecondM	1	3	2	9
CTNNB1_TSC2	LIHC	WOSecondM	16	24	68	190
CTNNB1_XPO1	LIHC	WithSecondM	1	1	1	4
CTNNB1_XPO1	LIHC	WOSecondM	16	26	69	195
CTNNB1_APOB	LIHC	WithSecondM	3	2	11	17
CTNNB1_APOB	LIHC	WOSecondM	14	25	59	182
CTNNB1_AXIN1	LIHC	WithSecondM	1	4	2	18
CTNNB1_AXIN1	LIHC	WOSecondM	16	23	68	181
CTNNB1_KEAP1	LIHC	WithSecondM	2	2	6	9
CTNNB1_KEAP1	LIHC	WOSecondM	15	25	64	190
CTNNB1_NFE2L2	LIHC	WithSecondM	1	1	6	3
CTNNB1_NFE2L2	LIHC	WOSecondM	16	26	64	196
CTNNB1_NRAS	LIHC	WithSecondM	1	2	3	3
CTNNB1_NRAS	LIHC	WOSecondM	16	25	67	196
CTNNB1_RB1	LIHC	WithSecondM	1	3	3	11
CTNNB1_RB1	LIHC	WOSecondM	16	24	67	188
CTNNB1_DHX9	LIHC	WithSecondM	1	2	3	9
CTNNB1_DHX9	LIHC	WOSecondM	16	25	67	190
CTNNB1_CDKN2A	LIHC	WithSecondM	2	1	6	4
CTNNB1_CDKN2A	LIHC	WOSecondM	15	26	64	195
CTNNB1_ARID2	LIHC	WithSecondM	1	2	10	8
CTNNB1_ARID2	LIHC	WOSecondM	16	25	60	191
CTNNB1_IDH1	LIHC	WithSecondM	1	2	3	3
CTNNB1_IDH1	LIHC	WOSecondM	16	25	67	196
CTNNB1_HIST1H1E	LIHC	WithSecondM	1	1	2	4
CTNNB1_HIST1H1E	LIHC	WOSecondM	16	26	68	195
CTNNB1_BRD7	LIHC	WithSecondM	1	2	4	7
CTNNB1_BRD7	LIHC	WOSecondM	16	25	66	192
CTNNB1_KRAS	LIHC	WithSecondM	1	1	3	4
CTNNB1_KRAS	LIHC	WOSecondM	16	26	67	195
CTNNB1_RPS6KA3	LIHC	WithSecondM	1	1	6	8
CTNNB1_RPS6KA3	LIHC	WOSecondM	16	26	64	191
CTNNB1_TP53	LIHC	WithSecondM	5	16	12	58
CTNNB1_TP53	LIHC	WOSecondM	12	11	58	141
CTNNB1_GNAS	LIHC	WithSecondM	1	2	1	3
CTNNB1_GNAS	LIHC	WOSecondM	16	25	69	196
CTNNB1_WHSC1	LIHC	WithSecondM	1	1	2	4
CTNNB1_WHSC1	LIHC	WOSecondM	16	26	68	195
CTNNB1_SMARCA4	LIHC	WithSecondM	1	5	2	3
CTNNB1_SMARCA4	LIHC	WOSecondM	16	22	68	196
CTNNB1_ALB	LIHC	WithSecondM	4	4	15	19
CTNNB1_ALB	LIHC	WOSecondM	13	23	55	180
CTNNB1_CREB3L3	LIHC	WithSecondM	1	1	3	4
CTNNB1_CREB3L3	LIHC	WOSecondM	16	26	67	195
CTNNB1_PIK3CA	LIHC	WithSecondM	1	1	3	8
CTNNB1_PIK3CA	LIHC	WOSecondM	16	26	67	191
CTNNB1_BAP1	LIHC	WithSecondM	1	3	2	9
CTNNB1_BAP1	LIHC	WOSecondM	16	24	68	190
CTNNB1_LZTR1	LIHC	WithSecondM	3	1	1	7
CTNNB1_LZTR1	LIHC	WOSecondM	14	26	69	192
CTNNB1_ARID1A	LIHC	WithSecondM	3	4	7	15
CTNNB1_ARID1A	LIHC	WOSecondM	14	23	63	184
TSC2_NUP133	LIHC	WithSecondM	1	3	1	6
TSC2_NUP133	LIHC	WOSecondM	1	40	3	206
TSC2_ACVR2A	LIHC	WithSecondM	1	4	1	5
TSC2_ACVR2A	LIHC	WOSecondM	1	39	3	207
TSC2_EEF1A1	LIHC	WithSecondM	1	2	1	8
TSC2_EEF1A1	LIHC	WOSecondM	1	41	3	204
TSC2_CDKN1A	LIHC	WithSecondM	1	1	1	4
TSC2_CDKN1A	LIHC	WOSecondM	1	42	3	208
TSC2_IL6ST	LIHC	WithSecondM	1	2	1	9
TSC2_IL6ST	LIHC	WOSecondM	1	41	3	203
TSC2_CTNNB1	LIHC	WithSecondM	1	10	2	70
TSC2_CTNNB1	LIHC	WOSecondM	1	33	2	142
TSC2_XPO1	LIHC	WithSecondM	1	2	1	1
TSC2_XPO1	LIHC	WOSecondM	1	41	3	211
TSC2_APOB	LIHC	WithSecondM	1	2	2	25
TSC2_APOB	LIHC	WOSecondM	1	41	2	187
TSC2_AXIN1	LIHC	WithSecondM	1	1	1	2
TSC2_AXIN1	LIHC	WOSecondM	1	42	3	210
TSC2_KEAP1	LIHC	WithSecondM	1	5	1	13
TSC2_KEAP1	LIHC	WOSecondM	1	38	3	199
TSC2_NFE2L2	LIHC	WithSecondM	1	1	1	7
TSC2_NFE2L2	LIHC	WOSecondM	1	42	3	205
TSC2_NRAS	LIHC	WithSecondM	1	2	1	4
TSC2_NRAS	LIHC	WOSecondM	1	41	3	208
TSC2_RB1	LIHC	WithSecondM	1	5	2	10
TSC2_RB1	LIHC	WOSecondM	1	38	2	202
TSC2_DHX9	LIHC	WithSecondM	1	3	2	8
TSC2_DHX9	LIHC	WOSecondM	1	40	2	204
TSC2_CDKN2A	LIHC	WithSecondM	1	1	1	10
TSC2_CDKN2A	LIHC	WOSecondM	1	42	3	202
TSC2_ARID2	LIHC	WithSecondM	1	3	1	12
TSC2_ARID2	LIHC	WOSecondM	1	40	3	200
TSC2_IDH1	LIHC	WithSecondM	1	3	2	2
TSC2_IDH1	LIHC	WOSecondM	1	40	2	210
TSC2_HIST1H1E	LIHC	WithSecondM	1	1	2	4
TSC2_HIST1H1E	LIHC	WOSecondM	1	42	2	208
TSC2_BRD7	LIHC	WithSecondM	1	2	1	6
TSC2_BRD7	LIHC	WOSecondM	1	41	3	206
TSC2_KRAS	LIHC	WithSecondM	1	1	1	4
TSC2_KRAS	LIHC	WOSecondM	1	42	3	208
TSC2_RPS6KA3	LIHC	WithSecondM	1	3	2	7
TSC2_RPS6KA3	LIHC	WOSecondM	1	40	2	205
TSC2_TP53	LIHC	WithSecondM	1	15	2	50
TSC2_TP53	LIHC	WOSecondM	1	28	2	162
TSC2_GNAS	LIHC	WithSecondM	1	1	1	5
TSC2_GNAS	LIHC	WOSecondM	1	42	3	207
TSC2_WHSC1	LIHC	WithSecondM	1	2	2	3
TSC2_WHSC1	LIHC	WOSecondM	1	41	2	209
TSC2_SMARCA4	LIHC	WithSecondM	1	4	2	3
TSC2_SMARCA4	LIHC	WOSecondM	1	39	2	209
TSC2_ALB	LIHC	WithSecondM	1	5	2	28
TSC2_ALB	LIHC	WOSecondM	1	38	2	184
TSC2_CREB3L3	LIHC	WithSecondM	1	2	1	4
TSC2_CREB3L3	LIHC	WOSecondM	1	41	3	208
TSC2_PIK3CA	LIHC	WithSecondM	1	3	2	7
TSC2_PIK3CA	LIHC	WOSecondM	1	40	2	205
TSC2_BAP1	LIHC	WithSecondM	1	3	1	9
TSC2_BAP1	LIHC	WOSecondM	1	40	3	203
TSC2_LZTR1	LIHC	WithSecondM	1	4	1	6
TSC2_LZTR1	LIHC	WOSecondM	1	39	3	206
